1.818447021484375,1.2664021606445313,1.36470068359375,1.7071131054560367,1.2639393859058867,1.0659564355238074,1.6908583374023438,1.1659069213867186,0.8300704040527345,1.6655078125,1.142215576171875,0.789574951171875
1.8184974975585937,1.2662977294921876,1.3647266845703125,1.7071083238131126,1.2638566280757715,1.0660194761578197,1.6908529663085936,1.1658683471679687,0.8300915222167968,1.6655565185546874,1.142170166015625,0.7896183471679687
1.8185119018554687,1.2661868896484374,1.3647333374023438,1.707085602585742,1.263771450286052,1.0660682505181633,1.6908916625976564,1.1658173828125,0.8301138916015625,1.66557080078125,1.142128173828125,0.7896018676757812
1.8185441284179689,1.2661043090820312,1.3647632446289064,1.7070825238751024,1.2637315497591672,1.0661045467700982,1.6908955688476563,1.1657977905273438,0.8301528015136719,1.6655869140625001,1.1421165771484376,0.7896243286132812
1.8185598754882812,1.265986328125,1.364778076171875,1.7071082794367347,1.2636885748967757,1.0661464395640534,1.690888671875,1.1657691040039064,0.83014990234375,1.6656143798828125,1.1420858154296876,0.7896122436523437
1.8186109619140627,1.2658874511718752,1.364810546875,1.707062304574871,1.2636271712646117,1.0662624196271757,1.6909091796875,1.1657230834960939,0.8301875000000001,1.6656712646484375,1.1420533447265626,0.78958642578125
1.8186329956054688,1.2657498168945311,1.364850341796875,1.707072055863618,1.263589221111785,1.0663392904698576,1.6909354248046875,1.1657197265625001,0.8302083435058594,1.66570166015625,1.14205859375,0.7896134033203125
1.818680908203125,1.2656202392578124,1.364882568359375,1.7070647603278328,1.2635146161608408,1.0663862021741422,1.6909906616210937,1.1656782836914061,0.8302183837890624,1.6657524414062501,1.142014892578125,0.7896235351562501
1.8187174072265626,1.2654728393554688,1.3649195556640625,1.707089633940179,1.263448692552995,1.0664271654631468,1.6910384521484376,1.1656513671875,0.8302532348632813,1.6658145751953126,1.141989990234375,0.78963623046875
1.8187182006835938,1.265385009765625,1.3649737548828127,1.707164028355579,1.2634086193117753,1.0664706745586525,1.6911075439453125,1.1656114501953125,0.8302470703125,1.6658896484375,1.141954833984375,0.7896427612304687
1.81873828125,1.2652618408203125,1.36500537109375,1.7071810070378597,1.2633304788680748,1.0665320651853496,1.6911369018554687,1.1655867309570311,0.8302735900878906,1.6659281005859374,1.14192431640625,0.7896522216796875
1.818755798339844,1.2651658935546877,1.3650411376953127,1.7072207284351613,1.2632542370796618,1.0665774616604062,1.6911796875,1.1655570068359375,0.83027734375,1.66601611328125,1.1418898925781251,0.7896466674804687
1.818796875,1.2650320434570315,1.3650582275390626,1.7072646606327406,1.263205923863516,1.0666034408606522,1.6912631225585937,1.165525634765625,0.8302660522460938,1.6660556640625,1.1418583984375,0.7896643676757813
1.8188457641601563,1.2648866577148437,1.365075439453125,1.707316483065806,1.2631274125132206,1.0666128005390678,1.6913096313476563,1.1655135498046876,0.8302662963867188,1.666084228515625,1.14182080078125,0.7896738891601562
1.8188560791015624,1.2647703857421875,1.365077087402344,1.707337519662861,1.2630433432461048,1.0666230935542307,1.691359619140625,1.1654697875976563,0.8302198486328125,1.6661285400390626,1.141814208984375,0.7896549072265625
1.8188935546875,1.264642822265625,1.3650818481445313,1.707393678859822,1.2629893856879688,1.0666097208204495,1.6914569702148436,1.1654437866210938,0.8301967163085937,1.6662181396484375,1.141774658203125,0.78962646484375
1.8189115600585937,1.2645333251953126,1.3650867309570311,1.7074250278318353,1.2628675964037055,1.066583922725701,1.6915072021484376,1.1654176025390623,0.8301791381835938,1.6662838134765625,1.1417481689453126,0.7895968627929688
1.8189503784179688,1.2643704833984375,1.365069091796875,1.707469593754136,1.2627783793630445,1.0665537858065866,1.6915548706054688,1.1653744506835937,0.8301389770507812,1.6663312988281251,1.141730712890625,0.7895905151367187
1.8189963989257814,1.264210693359375,1.3650906982421875,1.707491841994257,1.2626506187348323,1.0665170004947746,1.691610107421875,1.165333190917969,0.8301438293457031,1.666400390625,1.141695556640625,0.7895615234375
1.8189937133789063,1.2641614379882813,1.3651234741210938,1.7075193167342995,1.2625311386697435,1.0664895771070286,1.6916563720703126,1.1653365478515625,0.8301192626953124,1.6664818115234374,1.1416468505859376,0.7895533447265625
1.8190615844726563,1.2640013427734376,1.3651132202148437,1.7075833831314746,1.262402259778241,1.0664606571648467,1.6917260131835938,1.1652844848632813,0.8301109313964844,1.666551025390625,1.1416363525390625,0.7895277099609375
1.8190864868164063,1.2638834838867188,1.3651073608398439,1.7076132025429034,1.2623314792430935,1.0664669667531317,1.69180712890625,1.1652692260742188,0.8301050415039063,1.6666534423828125,1.1416251220703124,0.7895298461914063
1.819134521484375,1.2637430419921876,1.365108154296875,1.707623518650358,1.2622395247780624,1.066439175846937,1.6918651733398438,1.1652356567382811,0.830115203857422,1.6667294921875,1.1416064453125,0.7894885864257812
1.8191401977539063,1.2636260986328125,1.365100830078125,1.707643348071948,1.2621776373633107,1.0664112548769797,1.691914306640625,1.165204345703125,0.8301253662109376,1.6668734130859375,1.1415283203125,0.7894907836914062
1.8191586303710938,1.2635017700195312,1.3650825195312501,1.7076490902853003,1.2621628009226837,1.066431448558028,1.6920014038085938,1.165168212890625,0.8301516113281251,1.6670206298828125,1.1414569091796876,0.7894888305664063
1.8191755981445312,1.2633709716796875,1.365068359375,1.7076392775565485,1.2621315152575006,1.0664060251990803,1.6921051025390625,1.1650734252929689,0.8302187805175781,1.6671531982421874,1.1413258056640625,0.7895641479492188
1.8192046508789064,1.2632079467773438,1.3650595092773439,1.70762696438166,1.2621356797937557,1.0663743851057212,1.692218933105469,1.1649996337890625,0.8303111267089844,1.667357421875,1.1411258544921876,0.7896719970703125
1.8192296142578126,1.2630603637695312,1.3650311279296874,1.7075842684559273,1.2622659269419376,1.0664460257359392,1.6923366088867189,1.1648572387695313,0.8304264831542969,1.6675954589843751,1.1408336181640626,0.7898511352539063
1.81923095703125,1.2629261474609375,1.3650262451171875,1.7075038566060878,1.2623740182990923,1.0664876733638915,1.6925513305664062,1.1646561279296876,0.830632568359375,1.667896240234375,1.1405472412109374,0.7900475463867188
1.8192608642578125,1.26272802734375,1.364981201171875,1.7074091122065906,1.262533940390441,1.0665877693488832,1.6928396606445313,1.1644180908203126,0.8308211059570312,1.6681805419921876,1.1401790771484375,0.7902947387695313
1.8192777709960937,1.2625404052734375,1.364952392578125,1.7072062898855795,1.2626974537459583,1.066778341729287,1.6931837768554687,1.1640982666015625,0.8310367736816406,1.6685623779296876,1.1396617431640625,0.7906554565429688
1.8192689208984376,1.2623419189453124,1.3649154052734374,1.706953377079493,1.2628346965730248,1.0669847166380473,1.6934766235351564,1.163748229980469,0.8313499145507812,1.668973876953125,1.1390625,0.7911621704101562
1.8192783813476563,1.262171630859375,1.3648908081054687,1.706773316873391,1.2630609634930345,1.06722112185186,1.6938125,1.163279541015625,0.8318884582519531,1.6694078369140626,1.13828857421875,0.7917964477539062
1.8193181762695314,1.2619407348632814,1.3648551635742188,1.7062976810963033,1.2633425815410344,1.067576005834428,1.6939633178710938,1.1626296997070313,0.8327655639648437,1.6699018554687501,1.1373277587890624,0.7925667114257813
1.8192952880859377,1.2617352294921875,1.3648623657226562,1.7057184375888208,1.2636643854399634,1.0679994146059426,1.6939755859375,1.1618707275390627,0.8336149291992188,1.670347900390625,1.136275634765625,0.7934050292968751
1.819307373046875,1.26156640625,1.3648671264648438,1.705128217663743,1.2641163003475775,1.0684467096562176,1.69416357421875,1.1608812255859375,0.8346524963378907,1.670892333984375,1.1348564453125,0.7945071411132812
1.8193208618164063,1.2613565673828124,1.3649108886718748,1.7044261010222381,1.2643656945158948,1.0689215186471124,1.6941898803710937,1.1595921020507813,0.8356347351074219,1.67119921875,1.1331068115234375,0.79571630859375
1.819344970703125,1.2611035766601564,1.3649974975585937,1.7033858722324824,1.2646919925750904,1.069586718166401,1.6944763793945312,1.158014404296875,0.8372383728027344,1.6715064697265625,1.13098974609375,0.7973540649414063
1.8193588256835938,1.2608585815429687,1.365068359375,1.7024528761588058,1.2650198112674682,1.0701454047736316,1.6943499145507812,1.156200927734375,0.8387628173828126,1.67192431640625,1.12809228515625,0.7992689208984375
1.8193564453125,1.260583251953125,1.3651517944335936,1.7012457919040376,1.2653660304780359,1.0709572362182411,1.6939495849609374,1.1537344970703125,0.8410397949218751,1.6719398193359376,1.1249609375,0.8016420288085938
1.819333740234375,1.2602858886718749,1.365238464355469,1.7001218187120137,1.265675201971064,1.071647352885522,1.6936940307617188,1.151044189453125,0.8431133728027344,1.6720679931640625,1.12167138671875,0.80435888671875
1.8192374267578124,1.2600260009765627,1.3653780517578125,1.6987679232216255,1.2657947151434565,1.0723052324009688,1.6931016235351564,1.1480367431640626,0.8455338134765624,1.6717864990234375,1.118272216796875,0.8074414672851563
1.819104736328125,1.2597214965820314,1.3654781494140624,1.697430732544475,1.265696032966483,1.0729471284603898,1.6924199829101563,1.1446565551757812,0.848224853515625,1.6720386962890625,1.1130526123046875,0.810231201171875
